,barcode,category,categoryCode,name,topBrand,brand_id,cpg_oid,cpg_ref,brandCode
0,511111019862,Baking,BAKING,test brand @1612366101024,False,601ac115be37ce2ead437551,601ac114be37ce2ead437550,Cogs,
1,511111519928,Beverages,BEVERAGES,Starbucks,False,601c5460be37ce2ead43755f,5332f5fbe4b03c9a25efd0ba,Cogs,STARBUCKS
2,511111819905,Baking,BAKING,test brand @1612366146176,False,601ac142be37ce2ead43755d,601ac142be37ce2ead437559,Cogs,TEST BRANDCODE @1612366146176
3,511111519874,Baking,BAKING,test brand @1612366146051,False,601ac142be37ce2ead43755a,601ac142be37ce2ead437559,Cogs,TEST BRANDCODE @1612366146051
4,511111319917,Candy & Sweets,CANDY_AND_SWEETS,test brand @1612366146827,False,601ac142be37ce2ead43755e,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1612366146827
5,511111719885,Baking,BAKING,test brand @1612366146091,False,601ac142be37ce2ead43755b,601ac142be37ce2ead437559,Cogs,TEST BRANDCODE @1612366146091
6,511111219897,Baking,BAKING,test brand @1612366146133,False,601ac142be37ce2ead43755c,601ac142be37ce2ead437559,Cogs,TEST BRANDCODE @1612366146133
7,511111104810,Condiments & Sauces,,J.L. Kraft,,5cdad0f5166eb33eb7ce0faa,559c2234e4b06aca36af13c6,Cogs,J.L. KRAFT
8,511111504412,Canned Goods & Soups,,Campbell's Home Style,False,5ab15636e4b0be0a89bb0b07,5a734034e4b0d58f376be874,Cogs,CAMPBELLS HOME STYLE
9,511111504788,Baking,,test,,5c408e8bcd244a1fdb47aee7,59ba6f1ce4b092b29c167346,Cogs,TEST
10,511111516354,Baking,BAKING,test brand @1598813526777,,5f4bf556be37ce0b4491554d,5f4bf556be37ce0b44915549,Cogs,TEST BRANDCODE @1598813526777
11,511111102540,,,MorningStar,,57c08106e4b0718ff5fcb02c,5332f5f2e4b03c9a25efd0aa,Cpgs,
12,511111201076,Baking,,Calumet,False,588ba07be4b02187f85cdadd,559c2234e4b06aca36af13c6,Cogs,CALUMET
13,511111205012,Magazines,,Entertainment Weekly,,5d6413156d5f3b23d1bc790a,5d5d4fd16d5f3b23d1bc7905,Cogs,511111205012
14,511111801801,Breakfast & Cereal,,AUNT JEMIMA Syrup,False,585a9611e4b03e62d1ce0e74,5332f5fbe4b03c9a25efd0ba,Cogs,AUNT JEMIMA SYRUP
15,511111202233,Beer Wine Spirits,,Molson Canadian,False,57e5820ce4b0ac389136a311,5332f709e4b03c9a25efd0f1,Cpgs,MOLSON
16,511111817376,Health & Wellness,HEALTHY_AND_WELLNESS,Lotrimin®,False,5fb6adb8be37ce522e165cb8,5d9b4f591dda2c6225a284aa,Cogs,LOTRIMIN
17,511111515319,Baking,BAKING,test brand @1597342520277,,5f358338be37ce443bf9d55a,5f358338be37ce443bf9d557,Cogs,TEST BRANDCODE @1597342520277
18,511111317364,Baking,BAKING,test brand @1605535049181,False,5fb28549be37ce522e165cb5,5fb28549be37ce522e165cb4,Cogs,
19,511111300700,Beauty,,ST. IVES,False,592486bfe410d61fcea3d139,5332f5f6e4b03c9a25efd0b4,Cogs,ST IVES
20,511111305125,Baby,,Chris Image Test,,5c4699f387ff3577e203ea29,55b62995e4b0d8e685c14213,Cogs,CHRISIMAGE
21,511111005650,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer®,,5da6071ea60b87376833e34d,5d9b4f591dda2c6225a284aa,Cogs,ALKA SELTZER
22,511111802129,Condiments & Sauces,,Jack Daniel's,False,57ebc011e4b0ac389136a335,559c2234e4b06aca36af13c6,Cogs,JACK DANIEL'S BARBECUE
23,511111303947,,,Bottled Starbucks,,5332f5fee4b03c9a25efd0bd,53e10d6368abd3c7065097cc,Cpgs,
24,511111802914,,,Full Throttle,,5332fa7ce4b03c9a25efd22e,5332f5ebe4b03c9a25efd0a8,Cpgs,
25,511111914549,Baking,BAKING,PopUp Brand A,,5e9f18bfbe37ce3e45b6a77f,5e9f12f5be37ce3e45b6a77e,Cogs,
26,511111400769,Frozen,,MAGNUM Ice Cream,False,592486bee410d61fcea3d133,5332f5f6e4b03c9a25efd0b4,Cogs,MAGNUM Ice Cream
27,511111105329,Magazines,,Elegant Homes Magazine,,5d66d71fa3a018093ab34728,5d5d4fd16d5f3b23d1bc7905,Cogs,511111105329
28,511111316114,Baking,BAKING,test brand @1598635634882,,5f493e72be37ce64d0ae36c6,5f493e72be37ce64d0ae36c2,Cogs,TEST BRANDCODE @1598635634882
29,511111315957,Baking,BAKING,test brand @1598633693011,,5f4936ddbe37ce52f8314fd9,5f4936dcbe37ce52f8314fd8,Cogs,
30,511111201915,Grocery,,Taco Bell,False,57ebc2e7e4b0ac389136a34b,559c2234e4b06aca36af13c6,Cogs,TACO BELL
31,511111518112,Baking,BAKING,test brand @1607639214411,False,5fd2a0aebe37ce49eb72c0ee,5fd2a0aebe37ce49eb72c0ed,Cogs,
32,511111506249,Breakfast & Cereal,,Frosted Cheerios™,,5dc03596a60b873d6b0666cd,53e10d6368abd3c7065097cc,Cogs,FROSTED CHEERIOS
33,511111916161,Baking,BAKING,test brand @1598639199674,,5f494c5f04db711dd8fe87e6,5f494c5d04db711dd8fe87e2,Cogs,TEST BRANDCODE @1598639199674
34,511111103653,,,Gold Medal,,5332f772e4b03c9a25efd125,5332f5f3e4b03c9a25efd0ae,Cpgs,
35,511111100621,Baking,,GODIVA Instant Pudding Mix,False,59dfaad1e4b0a56a2fa69abc,559c2234e4b06aca36af13c6,Cogs,GODIVA DRY PACKAGED DESSERTS
36,511111305910,Snacks,,LÄRABAR™,,5daf33e71dda2c3e1416ae93,5332f5f3e4b03c9a25efd0ae,Cogs,LARABAR
37,511111115366,Baking,BAKING,test brand @1597350074333,,5f35a0babe37ce6853cff1ff,5f35a0babe37ce6853cff1fd,Cogs,TEST BRANDCODE @1597350074333
38,511111718079,Baking,BAKING,test brand @1607636368717,False,5fd29590be37ce38bbbefb28,5fd29590be37ce38bbbefb25,Cogs,TEST BRANDCODE @1607636368717
39,511111818182,Baking,BAKING,test brand @1607707830095,False,5fd3acb6be37ce0d9386bb40,5fd3acb5be37ce0d9386bb3e,Cogs,TEST BRANDCODE @1607707830095
40,511111504627,Household,,Cottonelle,False,5bd200a6965c7d66d92731ea,550b2565e4b001d5e9e4146f,Cogs,COTTONELLE
41,511111301691,Beverages,,Izze,False,585a9675e4b03e62d1ce0e7f,5332f5fbe4b03c9a25efd0ba,Cogs,IZZE
42,511111101178,Beverages,,Mio,False,5887a17ee4b02187f85cdad3,559c2234e4b06aca36af13c6,Cogs,MIO
43,511111503699,,,Glaceau vitaminwater,,5332f765e4b03c9a25efd11f,5332f5ebe4b03c9a25efd0a8,Cpgs,
44,511111505365,Magazines,,Magnolia Journal Magazine,,5d66d94d6d5f3b6188d4f04b,5d5d4fd16d5f3b23d1bc7905,Cogs,511111505365
45,511111405252,Magazines,,American Patchwork & Quilting Magazine,,5d66d2fd6d5f3b6188d4f045,5d5d4fd16d5f3b23d1bc7905,Cogs,QUILTING SPECIAL EDITION
46,511111104025,,,Gree Giant,,5332f5f3e4b03c9a25efd0ad,5332f5f3e4b03c9a25efd0ae,Cpgs,
47,511111317203,Baking,BAKING,test brand @1604437351617,False,5fa1c567be37ce402c4618f1,5fa1c567be37ce402c4618ef,Cogs,TEST BRANDCODE @1604437351617
48,511111900337,Beer Wine Spirits,,Herman Joseph's,,5a5d1e76e4b0db471c2d0425,5332f709e4b03c9a25efd0f1,Cogs,HERMAN
49,511111302629,,,Sundrop,,55b630d9e4b0d8e685c1421f,55b62995e4b0d8e685c14213,Cogs,
50,511111704935,Beverages,,Kevita Sparkling Drinks,,5d602d9d6d5f3b23d1bc7907,5332f5fbe4b03c9a25efd0ba,Cogs,KEVITA
51,511111902188,Frozen,,Delimex,False,57ebbf75e4b0ac389136a32f,559c2234e4b06aca36af13c6,Cogs,DELIMEX
52,511111004844,Personal Care,,THE RIGHT TO SHOWER,,5d2f68d96d5f3b107e208da4,5332f5f6e4b03c9a25efd0b4,Cogs,THE RIGHT TO SHOWER
53,511111100904,Personal Care,,CARESS,False,592486bde410d61fcea3d124,5332f5f6e4b03c9a25efd0b4,Cogs,CARESS
54,511111115083,Baking,BAKING,test brand @1595340086044,,5f16f536be37ce2b30061e27,5f16f535be37ce2b30061e24,Cogs,TEST BRANDCODE @1595340086044
55,511111603870,,,Blue Bunny,,5332f6ede4b03c9a25efd0e5,5332f6ede4b03c9a25efd0e6,Cpgs,
56,511111103141,,,Krave,,5332fa05e4b03c9a25efd1d6,5332f5f2e4b03c9a25efd0aa,Cpgs,
57,511111315513,Baking,BAKING,test brand @1597861700968,,5f3d6f44be37ce4ddbb1bb3e,5f3d6f44be37ce4ddbb1bb3a,Cogs,TEST BRANDCODE @1597861700968
58,511111106876,Grocery,,DASH-2249 Brand1,True,5c76d3cd95144c5375687b4f,5c76d20595144c5375687b4e,Cogs,TEST BRAND CODE
59,511111115649,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598026275245,,5f3ff223be37ce1c81aa1e11,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1598026275245
60,511111204206,Canned Goods & Soups,,Swanson,False,5a8c36dbe4b0ccf165fac9e9,5a734034e4b0d58f376be874,Cogs,SWANSON
61,511111102618,,,A&W Rootbeer,,55b630e1e4b0d8e685c14220,55b62995e4b0d8e685c14213,Cogs,
62,511111415626,Baking,BAKING,test brand @1598026274668,,5f3ff222be37ce1c81aa1e0f,5f3ff222be37ce1c81aa1e0c,Cogs,TEST BRANDCODE @1598026274668
63,511111306887,Frozen,,DASH-2249 Brand2,False,5c76db7295144c5375687b50,5c76d20595144c5375687b4e,Cogs,DASH-2249 1
64,511111805854,Health & Wellness,,ONE A DAY® WOMENS,False,5da609991dda2c3e1416ae90,53e10d6368abd3c7065097cc,Cogs,511111805854
65,511111104537,Snacks,,Kettle Brand,False,5afda575e4b0c11cfecd49f9,5a734034e4b0d58f376be874,Cogs,KETTLE BRAND
66,511111404392,Canned Goods & Soups,,Campbell's Soup at Hand,False,5ab154dde4b0915382df761f,5a734034e4b0d58f376be874,Cogs,CAMPBELLS SOUP AT HAND 
67,511111615583,Baking,BAKING,test brand @1597936021514,,5f3e9195be37ce5a0e01b960,5f3e9195be37ce5a0e01b95f,Cogs,
68,511111117841,Grocery,GROCERY,Rainbo,False,5fb82faebe37ce522e165ce9,5fb6b608be37ce522e165cb9,Cogs,RAINBO
69,511111602279,Beer Wine Spirits,,Crispin Cider Company,False,57e58157e4b0ac389136a30a,5332f709e4b03c9a25efd0f1,Cogs,CRISPIN
70,511111318194,Baking,BAKING,test brand @1607707830137,False,5fd3acb6be37ce0d9386bb41,5fd3acb5be37ce0d9386bb3e,Cogs,TEST BRANDCODE @1607707830137
71,511111114413,Health & Wellness,HEALTHY_AND_WELLNESS,Claritin®,False,5e90a545ee7f2d70340f40d7,5d9b4f591dda2c6225a284aa,Cogs,CLARITIN®
72,511111706045,Breakfast & Cereal,,Cookie Crisp™,,5daf5e94a60b87376833e362,5332f5f3e4b03c9a25efd0ae,Cogs,COOKIE CRISP
73,511111717317,Baking,BAKING,test brand @1605535020441,False,5fb2852cbe37ce522e165caf,5fb2852cbe37ce522e165cae,Cogs,TEST BRANDCODE @1605535020442
74,511111903789,Snacks,,Keebler,,5332f743e4b03c9a25efd109,5332f5f2e4b03c9a25efd0aa,Cpgs,
75,511111417262,Baking,BAKING,test brand @1604946244750,False,5fa98944be37ce239d107100,5fa98944be37ce239d1070ff,Cogs,TEST BRANDCODE @1604946244750
76,511111004561,Snacks,,SNYDERS OF HANOVER,False,5afda65de4b0c11cfecd49fb,5a734034e4b0d58f376be874,Cogs,SNYDERS OF HANOVER
77,511111702894,,,Powerade,,5332fa7ee4b03c9a25efd230,5332f5ebe4b03c9a25efd0a8,Cpgs,
78,511111002154,Condiments & Sauces,,Good Seasons,False,57ebbfafe4b0ac389136a332,559c2234e4b06aca36af13c6,Cogs,GOOD SEASONS
79,511111115922,Baking,BAKING,test brand @1598633602279,,5f493682be37ce52f8314fce,5f493682be37ce52f8314fcb,Cogs,TEST BRANDCODE @1598633602279
80,511111602552,,,Pizza Pizza Pizza,,57ace91ae4b057c992a316ac,57ace90fe4b057c992a316ab,Cpgs,
81,511111200246,Beer Wine Spirits,,Revolver,,5a5d2431e4b06ba572cf24a1,5332f709e4b03c9a25efd0f1,Cogs,REVOLVER
82,511111802280,Beer Wine Spirits,,Keystone Light,False,57e5810ce4b0ac389136a307,5332f709e4b03c9a25efd0f1,Cogs,KEYSTONE LIGHT
83,511111604037,,,Our Family,,5332f5f2e4b03c9a25efd0ab,5332f5f3e4b03c9a25efd0ac,Cpgs,
84,511111806226,Snacks,,Fruit Roll-Ups™,,5db9f9cca60b87376833e36b,5332f5f3e4b03c9a25efd0ae,Cogs,BETTY CROCKER FRUIT ROLL UPS
85,511111118169,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607639232356,False,5fd2a0c0be37ce49eb72c0f4,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1607639232356
86,511111304265,Condiments & Sauces,,MOMOFUKU Sauce,False,5aa1b41de4b086c8aad5e096,559c2234e4b06aca36af13c6,Cogs,MOMOFUKU
87,511111500735,Frozen,,POPSICLE,False,592486bee410d61fcea3d136,5332f5f6e4b03c9a25efd0b4,Cogs,POPSICLE
88,511111103936,Beverages,,Mug Root Beer,False,5332f603e4b03c9a25efd0be,5332f5fbe4b03c9a25efd0ba,Cpgs,MUG Root Beer
89,511111704584,Snacks,,Tom's,False,5afda699e4b0c11cfecd49fd,5a734034e4b0d58f376be874,Cogs,TOMS
90,511111017899,Baking,BAKING,test brand @1606765579244,False,5fc54c0bbe37ce1911dbb3b5,5fc54c0abe37ce1911dbb3b1,Cogs,TEST BRANDCODE @1606765579244
91,511111715320,Baking,BAKING,test brand @1597342520305,,5f358338be37ce443bf9d55b,5f358338be37ce443bf9d557,Cogs,TEST BRANDCODE @1597342520305
92,511111000723,Dairy,,PROMISE,,592486bfe410d61fcea3d137,53e10d6368abd3c7065097cc,Cogs,PROMISE
93,511111200529,Snacks,,OFF THE EATEN PATH,,5a4d2295e4b0d5c3fd86b679,5332f5fbe4b03c9a25efd0ba,Cogs,OFF THE EATEN PATH
94,511111116684,Candy & Sweets,CANDY_AND_SWEETS,test brand @1600291350125,,5f628216be37ce78e6e2efaf,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1600291350125
95,511111003199,,,Honey Smacks,,5332f9fce4b03c9a25efd1cd,5332f5f2e4b03c9a25efd0aa,Cpgs,
96,511111117070,Baking,BAKING,test brand @1603760319758,,5f9770bfbe37ce03d08a2d85,5f9770bfbe37ce03d08a2d83,Cogs,TEST BRANDCODE @1603760319758
97,511111301974,Frozen,,Nancy's,False,57ebc293e4b0ac389136a345,559c2234e4b06aca36af13c6,Cogs,NANCY'S
98,511111816492,Baking,BAKING,test brand @1599159966676,,5f513e9ebe37ce21f1287c00,5f513e9ebe37ce21f1287bff,Cogs,
99,511111903413,,,Stella Artois,,5332f7b8e4b03c9a25efd145,5332f7a7e4b03c9a25efd134,Cogs,
100,511111704379,Canned Goods & Soups,,Campbell's Chunky Maxx,False,5ab153fee4b0915382df761e,5a734034e4b0d58f376be874,Cogs,CAMPBELLS CHUNKY MAXX
101,511111004288,Condiments & Sauces,,FOOD NETWORK KITCHEN INSPIRATIONS,False,5aa1b5b9e4b05a92fc9b1631,559c2234e4b06aca36af13c6,Cogs,FOOD NETWORK KITCHEN INSPIRATIONS
102,511111215547,Baking,BAKING,test brand @1597935986390,,5f3e9172be37ce5a0e01b954,5f3e9172be37ce5a0e01b952,Cogs,TEST BRANDCODE @1597935986390
103,511111015970,Baking,BAKING,test brand @1598633693744,,5f4936ddbe37ce52f8314fdc,5f4936ddbe37ce52f8314fda,Cogs,TEST BRANDCODE @1598633693744
104,511111002437,,,Victoria,,57c0829ce4b0718ff5fcb03a,5332f7a7e4b03c9a25efd134,Cpgs,
105,511111500506,Snacks,,SABRITAS,,5a4d244ae4b0bcb2c74ea77f,5332f5fbe4b03c9a25efd0ba,Cogs,SABRITAS
106,511111702177,Beverages,,Gevalia,False,57ebbfa1e4b0ac389136a330,559c2234e4b06aca36af13c6,Cogs,GEVALIA KAFFE
107,511111115717,Baking,BAKING,test brand @1598290603501,,5f43faabbe37ce3ef3fd3715,5f43faabbe37ce3ef3fd3714,Cogs,TEST BRANDCODE @1598290603501
108,511111600633,Dairy,,"O, That's Good!",False,59d550f4e4b090070b009534,559c2234e4b06aca36af13c6,Cogs,O THAT'S GOOD
109,511111801757,Snacks,,Chester's,True,585a9645e4b03e62d1ce0e79,5332f5fbe4b03c9a25efd0ba,Cogs,CHESTER'S
110,511111101666,Snacks,,Miss Vickies,,585a968ee4b03e62d1ce0e82,5332f5fbe4b03c9a25efd0ba,Cogs,MISS VICKIE'S
111,511111704867,Condiments & Sauces,,SIR KENSINGTON'S,,5d2f6b82a3a01810a2174aed,5332f5f6e4b03c9a25efd0b4,Cogs,SIR KENSINGTON'S
112,511111217251,Baking,BAKING,test brand @1604946244133,False,5fa98944be37ce239d1070fe,5fa98944be37ce239d1070fd,Cogs,
113,511111803232,,,Crispix,,5332f9f2e4b03c9a25efd1c8,5332f5f2e4b03c9a25efd0aa,Cpgs,
114,511111502708,,,NessAlla,,55a41b55e4b0d0a65b3692ef,55a41b4be4b0d0a65b3692ee,Cpgs,
115,511111001119,Snacks,,Doritos,True,5887a372e4b02187f85cdad9,5332f5fbe4b03c9a25efd0ba,Cogs,DORITOS
116,511111101895,Condiments & Sauces,,A.1.,True,57ed0697e4b072ac2294b8f2,559c2234e4b06aca36af13c6,Cogs,A.1.
117,511111002642,,,RC Cola,,55b630c2e4b0d8e685c1421d,55b62995e4b0d8e685c14213,Cpgs,
118,511111403913,,,Amp,,5332f605e4b03c9a25efd0c0,5332f5fbe4b03c9a25efd0ba,Cogs,
119,511111315728,Baking,BAKING,test brand @1598290603587,,5f43faabbe37ce3ef3fd3716,5f43faabbe37ce3ef3fd3714,Cogs,TEST BRANDCODE @1598290603587
120,511111505433,Beverages,,Looza Fruit Juices,,5d66de49a3a018093ab3472a,5332f5fbe4b03c9a25efd0ba,Cogs,LOOZA JUICES
121,511111005582,Health & Wellness,,Aleve®,,5da605dc1dda2c3e1416ae83,5d9b4f591dda2c6225a284aa,Cogs,ALEVE
122,511111613961,Beauty,,Soft-Sheen Carson - Hair Color,,5e3876bfee7f2d697e835bd3,5e28b81cee7f2d697e835bcd,Cogs,SOFT-SHEEN CARSON - HAIR COLOR
123,511111217305,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604946245498,False,5fa98945be37ce239d107104,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1604946245499
124,511111802075,Baking,,Kraft Caramels,False,57ebc11fe4b0ac389136a33a,559c2234e4b06aca36af13c6,Cogs,
125,511111716150,Baking,BAKING,test brand @1598639199117,,5f494c5f04db711dd8fe87e5,5f494c5d04db711dd8fe87e2,Cogs,TEST BRANDCODE @1598639199117
126,511111104698,Baby,,Pull-Ups,False,5bd201a990fa074576779a19,550b2565e4b001d5e9e4146f,Cogs,PULL UPS
127,511111417330,Baking,BAKING,test brand @1605535020629,False,5fb2852cbe37ce522e165cb1,5fb2852cbe37ce522e165cae,Cogs,TEST BRANDCODE @1605535020629
128,511111303893,Beverages,,Brisk Iced Tea,False,5332f60ce4b03c9a25efd0c3,5332f5fbe4b03c9a25efd0ba,Cogs,BRISK
129,511111504139,Beverages,,Chris Brand XYZ,,5a7e0604e4b0aedb3b84afd3,55b62995e4b0d8e685c14213,Cogs,CHRISXYZ
130,511111003243,,,All-Bran,,5332f9f2e4b03c9a25efd1c7,5332f5f2e4b03c9a25efd0aa,Cpgs,
131,511111002208,Condiments & Sauces,,Bull's Eye,False,57ebbd44e4b0ac389136a32d,559c2234e4b06aca36af13c6,Cogs,BULL'S-EYE
132,511111600794,Frozen,,KLONDIKE,False,592486bee410d61fcea3d12f,5332f5f6e4b03c9a25efd0b4,Cogs,KLONDIKE
133,511111600848,Frozen,,FRUTTARE,,592486bee410d61fcea3d12a,53e10d6368abd3c7065097cc,Cogs,FRUTTARE
134,511111305569,Health & Wellness,,AFRIN® NO DRIP PUMP MISTS,,5da60576a60b87376833e349,53e10d6368abd3c7065097cc,Cogs,511111305569
135,511111404002,,,Betty Crocker,,5332f5f5e4b03c9a25efd0b0,5332f5f3e4b03c9a25efd0ae,Cpgs,
136,511111701859,Baking,,Knox Gelatin,False,580dff9fe4b0f32b2de21382,559c2234e4b06aca36af13c6,Cogs,KNOX
137,511111505716,Health & Wellness,,Claritin® ADULTS,,5da608131dda2c3e1416ae8a,53e10d6368abd3c7065097cc,Cogs,511111505716
138,511111501107,Snacks,,Planters,False,588b9f8fe4b02187f85cdada,559c2234e4b06aca36af13c6,Cogs,PLANTERS
139,511111800873,Personal Care,PERSONAL_CARE,DEGREE,False,592486bde410d61fcea3d127,5332f5f6e4b03c9a25efd0b4,Cogs,DEGREE
140,511111000518,Beverages,,Caleb's Kola,False,5a4d23dae4b0bcb2c74ea77e,5332f5fbe4b03c9a25efd0ba,Cogs,CALEB'S KOLA
141,511111305408,Beverages,,Lemon Lemon Sparkling Drinks,,5d66dc946d5f3b6188d4f04e,5332f5fbe4b03c9a25efd0ba,Cogs,LEMON LEMON
142,511111300656,Personal Care,PERSONAL_CARE,VASELINE,False,592486bfe410d61fcea3d140,5332f5f6e4b03c9a25efd0b4,Cogs,VASELINE
143,511111005216,Magazines,,Cooking Light Magazine,,5d658ff3a3a018514994f432,53e10d6368abd3c7065097cc,Cogs,511111005216
144,511111817932,Baking,BAKING,test brand @1607312532178,False,5fcda494be37ce688e08b0cc,5fcda494be37ce688e08b0cb,Cogs,TEST BRANDCODE @1607312532178
145,511111715047,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Pinesol,,5ef4f667be37ce2efae842ea,5eebc5412455c97a877ef382,Cogs,PINESOL
146,511111202677,,,Snapple,,55b6308ee4b0d8e685c1421a,55b62995e4b0d8e685c14213,Cogs,
147,511111603719,,,Honest Ade,,5332f760e4b03c9a25efd11b,5332f5ebe4b03c9a25efd0a8,Cpgs,
148,511111215103,Candy & Sweets,CANDY_AND_SWEETS,test brand @1595340086791,,5f16f536be37ce2b30061e29,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1595340086791
149,511111005148,Magazines,,Shape,,5d642dbfa3a018514994f42e,5d5d4fd16d5f3b23d1bc7905,Cogs,511111005148
150,511111013914,Beauty,,Essie,,5e3875d2ee7f2d697e835bce,5e28b81cee7f2d697e835bcd,Cogs,ESSIE
151,511111303220,,,Pop-tarts,,5332f9f3e4b03c9a25efd1c9,5332f5f2e4b03c9a25efd0aa,Cpgs,
152,511111204923,Grocery,,Brand1,True,5c45f91b87ff3552f950f027,5c45f8b087ff3552f950f026,Cogs,0987654321
153,511111601449,Snacks,,Jell-O Refrigerated Pudding & Gelatin,False,58861c7d4e8d0d20bc42c4d6,559c2234e4b06aca36af13c6,Cogs,
154,511111502586,,,Diet Dr. Pepper,,55b630fde4b0d8e685c14223,55b62995e4b0d8e685c14213,Cogs,
155,511111404446,Canned Goods & Soups,,Campbell's Well Yes!,False,5ab158e8e4b0915382df7622,5a734034e4b0d58f376be874,Cogs,CAMPBELLS WELL YES
156,511111717966,Baking,BAKING,test brand @1607312532304,False,5fcda494be37ce688e08b0cf,5fcda494be37ce688e08b0cb,Cogs,TEST BRANDCODE @1607312532304
157,511111215615,Baking,BAKING,test brand @1598026274643,,5f3ff222be37ce1c81aa1e0e,5f3ff222be37ce1c81aa1e0c,Cogs,TEST BRANDCODE @1598026274643
158,511111816775,Baking,BAKING,test brand @1601644881995,,5f772952be37ce6b592e90d2,5f772951be37ce6b592e90d1,Cogs,TEST BRANDCODE @1601644881995
159,511111717249,Baking,BAKING,test brand @1604437352935,False,5fa1c568be37ce402c4618f6,5fa1c568be37ce402c4618f5,Cogs,
160,511111217749,,,Beef Steak,False,5fb82236be37ce522e165cdf,5fb6b608be37ce522e165cb9,Cogs,BEEF STEAK
161,511111300588,Beauty,,POND'S,False,5a02188be4b00d6a5ccb394d,5332f5f6e4b03c9a25efd0b4,Cogs,POND'S
162,511111713937,Beauty,,L’Oreal Paris - Cosmetics,,5e387617ee7f2d697e835bd0,5e28b81cee7f2d697e835bcd,Cogs,L’OREAL PARIS - COSMETICS
163,511111801962,Deli,,P3,False,57ebc2ace4b0ac389136a346,559c2234e4b06aca36af13c6,Cogs,
164,511111605829,Health & Wellness,,ONE A DAY® MENS,,5da6094ca60b87376833e357,53e10d6368abd3c7065097cc,Cogs,511111605829
165,511111615095,Baking,BAKING,test brand @1595340086078,,5f16f536be37ce2b30061e28,5f16f535be37ce2b30061e24,Cogs,TEST BRANDCODE @1595340086078
166,511111917045,Candy & Sweets,CANDY_AND_SWEETS,test brand @1602694020787,,5f872b84be37ce66db5dd97a,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1602694020787
167,511111501497,Beverages,,Tazo,,585a9726e4b03e62d1ce0e95,53e10d6368abd3c7065097cc,Cogs,
168,511111516910,Baking,BAKING,test brand @1601939013649,,5f7ba645be37ce23081c528d,5f7ba644be37ce23081c5289,Cogs,TEST BRANDCODE @1601939013649
169,511111803393,Snacks,,Cheez-It,,5332f7d3e4b03c9a25efd14e,5332f5f2e4b03c9a25efd0aa,Cpgs,
170,511111316480,Baking,BAKING,test brand @1599097546963,,5f504acabe37ce0b793c9418,5f504acabe37ce0b793c9417,Cogs,
171,511111604525,Snacks,,Snack Factory,False,5afda3a8e4b03bf01c2a2967,5a734034e4b0d58f376be874,Cogs,SNACK FACTORY
172,511111202448,,,Jupiler,,57c08294e4b0718ff5fcb039,5332f7a7e4b03c9a25efd134,Cpgs,
173,511111703617,,,Gardetto's,,5332f77ce4b03c9a25efd12a,5332f5f3e4b03c9a25efd0ae,Cpgs,
174,511111403289,,,Danimals,,5332f9ede4b03c9a25efd1c2,5332f7ffe4b03c9a25efd16b,Cpgs,
175,511111201403,Beer Wine Spirits,,Miller 64,False,58861c7e4e8d0d20bc42c4e2,5332f709e4b03c9a25efd0f1,Cogs,MILLER64
176,511111700814,Dairy,,I CAN'T BELIEVE IT'S NOT BUTTER!,,592486bee410d61fcea3d12d,53e10d6368abd3c7065097cc,Cogs,I CAN'T BELIEVE IT'S NOT BUTTER!
177,511111805786,Health & Wellness,,ONE A DAY® ENERGY ,,5da608dfa60b87376833e354,53e10d6368abd3c7065097cc,Cogs,511111805786
178,511111419532,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610496647142,False,5ffe3a87be37ce7aab2d4fd9,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610496647142
179,511111619543,Baking,BAKING,test brand @1610496647311,False,5ffe3a87be37ce7aab2d4fdb,5ffe3a87be37ce7aab2d4fda,Cogs,
180,511111719519,Baking,BAKING,test brand @1610496646289,False,5ffe3a86be37ce7aab2d4fd7,5ffe3a85be37ce7aab2d4fd4,Cogs,TEST BRANDCODE @1610496646289
181,511111119555,Baking,BAKING,test brand @1610562170795,False,5fff3a7abe37ce2bb793010e,5fff3a7abe37ce2bb793010d,Cogs,
182,511111919520,Baking,BAKING,test brand @1610496646345,False,5ffe3a86be37ce7aab2d4fd8,5ffe3a85be37ce7aab2d4fd4,Cogs,TEST BRANDCODE @1610496646345
183,511111219507,Baking,BAKING,test brand @1610496646232,False,5ffe3a86be37ce7aab2d4fd6,5ffe3a85be37ce7aab2d4fd4,Cogs,TEST BRANDCODE @1610496646232
